rank,ap,ap50,ap75,aps,apm,apl,ar100,detections,method,iou_thr,score_thr,primary_count,weights,inputs,category_id
19,0.5737789834401316,0.7752986289604997,0.6719011705761182,0.2288093599183823,0.5497582490709494,0.7727639971838182,0.6777551020408163,9892,wbf,0.74,0.0005,1,1.000 0.950,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
20,0.5737789834401316,0.7752986289604997,0.6719011705761182,0.2288093599183823,0.5497582490709494,0.7727639971838182,0.6777551020408163,9611,wbf,0.74,0.001,1,1.000 0.950,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
21,0.5737489199885661,0.7754687892042915,0.671324632260384,0.22487765105031432,0.5495109488739929,0.7726976446631647,0.6776190476190476,9936,wbf,0.78,0.0005,1,1.000 0.850,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
22,0.5737489199885661,0.7754687892042915,0.671324632260384,0.22487765105031432,0.5495109488739929,0.7726976446631647,0.6776190476190476,9649,wbf,0.78,0.001,1,1.000 0.850,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
23,0.5736969707312888,0.7753385902474991,0.6722856666283716,0.23044277392225926,0.5501206427464109,0.7713890270474952,0.677891156462585,9798,wbf,0.7,0.0005,1,1.000 0.850,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
24,0.5736969707312888,0.7753385902474991,0.6722856666283716,0.23044277392225926,0.5501206427464109,0.7713890270474952,0.677891156462585,9518,wbf,0.7,0.001,1,1.000 0.850,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
25,0.5736591327349234,0.7777592670078798,0.6711309620826442,0.23426599592234082,0.5493171627515543,0.7727463927033084,0.678639455782313,9940,wbf,0.8,0.0005,1,1.000 1.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
26,0.5736591327349234,0.7777592670078798,0.6711309620826442,0.23426599592234082,0.5493171627515543,0.7727463927033084,0.678639455782313,8828,wbf,0.8,0.001,1,1.000 1.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
27,0.5736445625655796,0.7747419004835425,0.6731059130629378,0.23060395749094376,0.5499311298023422,0.7712906103871365,0.6780952380952381,9814,wbf,0.7,0.0005,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
28,0.5736445625655796,0.7747419004835425,0.6731059130629378,0.23060395749094376,0.5499311298023422,0.7712906103871365,0.6780952380952381,9533,wbf,0.7,0.001,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
29,0.5734335821139995,0.7752145060569073,0.6710003029963709,0.22543342640734143,0.5491625899636392,0.772886021452181,0.6773469387755102,9945,wbf,0.8,0.0005,1,1.000 0.850,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
30,0.5734335821139995,0.7752145060569073,0.6710003029963709,0.22543342640734143,0.5491625899636392,0.772886021452181,0.6773469387755102,9656,wbf,0.8,0.001,1,1.000 0.850,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
31,0.5734300904991185,0.7751074862944443,0.6719201592343915,0.22530600603406797,0.5494529710691378,0.7730811291928344,0.6776190476190477,9937,wbf,0.78,0.0005,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
32,0.5734300904991185,0.7751074862944443,0.6719201592343915,0.22530600603406797,0.5494529710691378,0.7730811291928344,0.6776190476190477,9650,wbf,0.78,0.001,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
33,0.5734166692180906,0.7775066189265964,0.672721976634902,0.23010232048105325,0.5489451101442012,0.7724594500482048,0.6785034013605442,9876,wbf,0.74,0.0005,1,1.000 1.100,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
34,0.5734166692180906,0.7775066189265964,0.672721976634902,0.23010232048105325,0.5489451101442012,0.7724594500482048,0.6785034013605442,9227,wbf,0.74,0.001,1,1.000 1.100,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
35,0.5733792027068362,0.7774604202343772,0.6726289959893353,0.23122622938997184,0.5486868762789395,0.7724585747488361,0.6785034013605442,9888,wbf,0.75,0.0005,1,1.000 1.100,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
36,0.5733792027068362,0.7774604202343772,0.6726289959893353,0.23122622938997184,0.5486868762789395,0.7724585747488361,0.6785034013605442,9238,wbf,0.75,0.001,1,1.000 1.100,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
37,0.5733732208197153,0.7750327230979173,0.6716050161492522,0.22776244438973203,0.5498337111872879,0.7720645496502797,0.6774829931972789,9905,wbf,0.75,0.0005,1,1.000 0.850,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
38,0.5733732208197153,0.7750327230979173,0.6716050161492522,0.22776244438973203,0.5498337111872879,0.7720645496502797,0.6774829931972789,9623,wbf,0.75,0.001,1,1.000 0.850,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
39,0.5733358979384376,0.7751488133669197,0.6718177221323401,0.22681595331333343,0.5499778726899149,0.7720245323171187,0.6776190476190476,9898,wbf,0.74,0.0005,1,1.000 0.850,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
40,0.5733358979384376,0.7751488133669197,0.6718177221323401,0.22681595331333343,0.5499778726899149,0.7720245323171187,0.6776190476190476,9617,wbf,0.74,0.001,1,1.000 0.850,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
41,0.5732548068527092,0.7770071594156369,0.672135639508882,0.2275610089981698,0.5487901546456908,0.7726772000196123,0.678639455782313,9929,wbf,0.78,0.0005,1,1.000 1.100,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
42,0.5732548068527092,0.7770071594156369,0.672135639508882,0.2275610089981698,0.5487901546456908,0.7726772000196123,0.678639455782313,9274,wbf,0.78,0.001,1,1.000 1.100,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
43,0.5731226232402677,0.7745942255322373,0.6724394643498468,0.22788367728242914,0.549763815503731,0.771987920883467,0.6776190476190476,9902,wbf,0.74,0.0005,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
44,0.5731226232402677,0.7745942255322373,0.6724394643498468,0.22788367728242914,0.549763815503731,0.771987920883467,0.6776190476190476,9620,wbf,0.74,0.001,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
45,0.5730573443533248,0.7749519575665678,0.671564235846028,0.22542798792928126,0.5487530112509488,0.7732639935418226,0.6772789115646259,9945,wbf,0.8,0.0005,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
46,0.5730573443533248,0.7749519575665678,0.671564235846028,0.22542798792928126,0.5487530112509488,0.7732639935418226,0.6772789115646259,9656,wbf,0.8,0.001,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
47,0.5729446986045613,0.7745539137252594,0.6721204740925221,0.22866413934282714,0.5496647723671424,0.7720279740360513,0.6774829931972789,9910,wbf,0.75,0.0005,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
48,0.5729446986045613,0.7745539137252594,0.6721204740925221,0.22866413934282714,0.5496647723671424,0.7720279740360513,0.6774829931972789,9627,wbf,0.75,0.001,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
