rank,ap,ap50,ap75,aps,apm,apl,ar100,detections,method,iou_thr,score_thr,primary_count,weights,inputs,category_id
1,0.7867251220379292,0.9581248617159219,0.9358266764210371,0.0,0.7485319161167169,0.8779511588353912,0.8285171102661597,2773,wbf,0.8,0.0005,1,1.000 0.850,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
12,0.7866033326347034,0.9579330993782453,0.9356044623815732,0.0,0.7484086629069349,0.8784243481324445,0.8286438529784537,2710,wbf,0.78,0.001,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
13,0.7865465747999377,0.9579674505609597,0.9356770626083845,0.0,0.7472651853663314,0.8779511588353912,0.8281368821292775,2776,wbf,0.85,0.0005,1,1.000 0.850,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
14,0.7865465747999377,0.9579674505609597,0.9356770626083845,0.0,0.7472651853663314,0.8779511588353912,0.8281368821292775,2714,wbf,0.85,0.001,1,1.000 0.850,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
15,0.7864504093460897,0.9619344013705098,0.9394792859719425,0.0,0.7526620677162935,0.872217814985376,0.8276299112801013,2768,wbf,0.78,0.0005,1,1.000 1.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
16,0.7864504093460897,0.9619344013705098,0.9394792859719425,0.0,0.7526620677162935,0.872217814985376,0.8276299112801013,2512,wbf,0.78,0.001,1,1.000 1.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
17,0.7864342292185098,0.9619661055758033,0.9394696131983362,0.0,0.7526700756525543,0.872217814985376,0.8275031685678073,2771,wbf,0.8,0.0005,1,1.000 1.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
18,0.7864342292185098,0.9619661055758033,0.9394696131983362,0.0,0.7526700756525543,0.872217814985376,0.8275031685678073,2514,wbf,0.8,0.001,1,1.000 1.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
19,0.7864251035371544,0.9618890275846731,0.9394664604850206,0.0,0.7526544324875314,0.872217814985376,0.8275031685678073,2763,wbf,0.75,0.0005,1,1.000 1.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
20,0.7864251035371544,0.9618890275846731,0.9394664604850206,0.0,0.7526544324875314,0.872217814985376,0.8275031685678073,2508,wbf,0.75,0.001,1,1.000 1.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
21,0.7864191084302614,0.9618786523161378,0.9394664604850206,0.0,0.752644561333554,0.872217814985376,0.8275031685678073,2762,wbf,0.74,0.0005,1,1.000 1.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
22,0.7864191084302614,0.9618786523161378,0.9394664604850206,0.0,0.752644561333554,0.872217814985376,0.8275031685678073,2509,wbf,0.74,0.001,1,1.000 1.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
23,0.7862948451913369,0.9579965710732167,0.9355875285521851,0.0,0.7484251965861134,0.8784243481324445,0.8285171102661595,2773,wbf,0.8,0.0005,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
24,0.7862948451913369,0.9579965710732167,0.9355875285521851,0.0,0.7484251965861134,0.8784243481324445,0.8285171102661595,2711,wbf,0.8,0.001,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
25,0.7862889913357062,0.9619025104642182,0.9394238050173125,0.0,0.7526033788598131,0.8709868912293831,0.827122940430925,2723,wbf,0.7,0.0005,1,1.000 1.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
26,0.7862889913357062,0.9619025104642182,0.9394238050173125,0.0,0.7526033788598131,0.8709868912293831,0.827122940430925,2476,wbf,0.7,0.001,1,1.000 1.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
27,0.7862884886362377,0.9617754069814343,0.9392598004480107,0.0,0.7524080112865987,0.872217814985376,0.8276299112801014,2769,wbf,0.78,0.0005,1,1.000 1.100,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
28,0.7862884886362377,0.9617754069814343,0.9392598004480107,0.0,0.7524080112865987,0.872217814985376,0.8276299112801014,2611,wbf,0.78,0.001,1,1.000 1.100,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
29,0.7862844358186012,0.961808242557088,0.9392935391659166,0.0,0.7523975978703402,0.872217814985376,0.8275031685678075,2772,wbf,0.8,0.0005,1,1.000 1.100,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
30,0.7862844358186012,0.961808242557088,0.9392935391659166,0.0,0.7523975978703402,0.872217814985376,0.8275031685678075,2613,wbf,0.8,0.001,1,1.000 1.100,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
31,0.7862669556684032,0.9617350993725081,0.9392297073213622,0.0,0.7523721572876321,0.872217814985376,0.8275031685678075,2765,wbf,0.75,0.0005,1,1.000 1.100,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
32,0.7862669556684032,0.9617350993725081,0.9392297073213622,0.0,0.7523721572876321,0.872217814985376,0.8275031685678075,2608,wbf,0.75,0.001,1,1.000 1.100,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
33,0.7862610342412238,0.9617247484590632,0.9392297073213622,0.0,0.752363461386162,0.872217814985376,0.8275031685678075,2763,wbf,0.74,0.0005,1,1.000 1.100,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
34,0.7862610342412238,0.9617247484590632,0.9392297073213622,0.0,0.752363461386162,0.872217814985376,0.8275031685678075,2607,wbf,0.74,0.001,1,1.000 1.100,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
35,0.7862564253630713,0.9620740052062476,0.939616596253278,0.0,0.7512709629758186,0.872267975625745,0.8266159695817491,2242,wbf,0.6,0.0005,1,1.000 1.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
36,0.7862564253630713,0.9620740052062476,0.939616596253278,0.0,0.7512709629758186,0.872267975625745,0.8266159695817491,2061,wbf,0.6,0.001,1,1.000 1.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
37,0.7862534466245192,0.9578821309510681,0.9355406092940386,0.0,0.7483380941785549,0.8784243481324445,0.8285171102661595,2767,wbf,0.75,0.0005,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
38,0.7862534466245192,0.9578821309510681,0.9355406092940386,0.0,0.7483380941785549,0.8784243481324445,0.8285171102661595,2706,wbf,0.75,0.001,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
39,0.7862515821541607,0.9578821309510681,0.9355406092940386,0.0,0.7483308541105526,0.8784243481324445,0.8285171102661595,2765,wbf,0.74,0.0005,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
40,0.7862515821541607,0.9578821309510681,0.9355406092940386,0.0,0.7483308541105526,0.8784243481324445,0.8285171102661595,2705,wbf,0.74,0.001,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
41,0.7862448856404606,0.9620437648227422,0.9396072814793304,0.0,0.751279147734089,0.8722479165628783,0.8267427122940431,2410,wbf,0.65,0.0005,1,1.000 1.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
42,0.7862448856404606,0.9620437648227422,0.9396072814793304,0.0,0.751279147734089,0.8722479165628783,0.8267427122940431,2208,wbf,0.65,0.001,1,1.000 1.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
43,0.7862406980941528,0.957853699387175,0.935570008036359,0.0,0.7482971310812113,0.8784207560429902,0.8285171102661595,2740,wbf,0.7,0.0005,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
44,0.7862406980941528,0.957853699387175,0.935570008036359,0.0,0.7482971310812113,0.8784207560429902,0.8285171102661595,2681,wbf,0.7,0.001,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
45,0.7861988451245308,0.9616702185528547,0.9390631676284815,0.0,0.7511858688786942,0.872217814985376,0.8272496831432191,2776,wbf,0.85,0.0005,1,1.000 1.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
46,0.7861988451245308,0.9616702185528547,0.9390631676284815,0.0,0.7511858688786942,0.872217814985376,0.8272496831432191,2515,wbf,0.85,0.001,1,1.000 1.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
47,0.7861607308268643,0.9583418965122051,0.936050795194115,0.0,0.7476786876659623,0.8792957735958605,0.8281368821292775,2773,wbf,0.8,0.0005,1,1.000 0.950,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
48,0.7861607308268643,0.9583418965122051,0.936050795194115,0.0,0.7476786876659623,0.8792957735958605,0.8281368821292775,2711,wbf,0.8,0.001,1,1.000 0.950,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
49,0.7861574608258316,0.9582910233957612,0.9358945916417574,0.0,0.7475613693620757,0.8793077395684199,0.8282636248415715,2735,wbf,0.7,0.0005,1,1.000 0.950,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
50,0.7861574608258316,0.9582910233957612,0.9358945916417574,0.0,0.7475613693620757,0.8793077395684199,0.8282636248415715,2677,wbf,0.7,0.001,1,1.000 0.950,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
51,0.7861545576278327,0.9582891169136186,0.9360080852297773,0.0,0.747668684539986,0.8792957735958605,0.8282636248415715,2771,wbf,0.78,0.0005,1,1.000 0.950,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
52,0.7861545576278327,0.9582891169136186,0.9360080852297773,0.0,0.747668684539986,0.8792957735958605,0.8282636248415715,2710,wbf,0.78,0.001,1,1.000 0.950,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
53,0.7861334911029115,0.9616981140625153,0.9391760992403626,0.0,0.7523394969145696,0.8719149126215359,0.8273764258555134,2728,wbf,0.7,0.0005,1,1.000 1.100,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
54,0.7861334911029115,0.9616981140625153,0.9391760992403626,0.0,0.7523394969145696,0.8719149126215359,0.8273764258555134,2574,wbf,0.7,0.001,1,1.000 1.100,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
55,0.7861233229700463,0.9582493887337276,0.9359684821179106,0.0,0.7476067127702188,0.8792957735958605,0.8281368821292775,2767,wbf,0.75,0.0005,1,1.000 0.950,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
56,0.7861233229700463,0.9582493887337276,0.9359684821179106,0.0,0.7476067127702188,0.8792957735958605,0.8281368821292775,2706,wbf,0.75,0.001,1,1.000 0.950,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
57,0.7861201623016137,0.9578112343913426,0.9355675141692843,0.0,0.747432766049434,0.8784243481324445,0.8281368821292775,2776,wbf,0.85,0.0005,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
58,0.7861201623016137,0.9578112343913426,0.9355675141692843,0.0,0.747432766049434,0.8784243481324445,0.8281368821292775,2714,wbf,0.85,0.001,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
59,0.7861174160837037,0.958239229610768,0.9359583019271623,0.0,0.7475953561716184,0.8792957735958605,0.8281368821292775,2765,wbf,0.74,0.0005,1,1.000 0.950,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
60,0.7861174160837037,0.958239229610768,0.9359583019271623,0.0,0.7475953561716184,0.8792957735958605,0.8281368821292775,2705,wbf,0.74,0.001,1,1.000 0.950,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
61,0.7861119114538441,0.9617795608756494,0.9392405071689165,0.0,0.7509855572241908,0.8713244180096608,0.826489226869455,2242,wbf,0.6,0.0005,1,1.000 1.100,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
62,0.7861119114538441,0.9617795608756494,0.9392405071689165,0.0,0.7509855572241908,0.8713244180096608,0.826489226869455,2132,wbf,0.6,0.001,1,1.000 1.100,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
63,0.7860479193638935,0.9616537301068273,0.9392280830639134,0.0,0.7509234205173322,0.8712842850115071,0.8266159695817492,2409,wbf,0.65,0.0005,1,1.000 1.100,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
64,0.7860479193638935,0.9616537301068273,0.9392280830639134,0.0,0.7509234205173322,0.8712842850115071,0.8266159695817492,2289,wbf,0.65,0.001,1,1.000 1.100,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
65,0.785999284353963,0.9613404598425713,0.9388597234959397,0.0,0.7512145440368642,0.872217814985376,0.8273764258555133,2776,wbf,0.85,0.0005,1,1.000 1.100,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
66,0.785999284353963,0.9613404598425713,0.9388597234959397,0.0,0.7512145440368642,0.872217814985376,0.8273764258555133,2617,wbf,0.85,0.001,1,1.000 1.100,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
67,0.7859854198130517,0.958068316803364,0.9358100615193058,0.0,0.7466492543097955,0.8792957735958605,0.8277566539923955,2776,wbf,0.85,0.0005,1,1.000 0.950,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
68,0.7859854198130517,0.958068316803364,0.9358100615193058,0.0,0.7466492543097955,0.8792957735958605,0.8277566539923955,2714,wbf,0.85,0.001,1,1.000 0.950,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
69,0.7858928510688645,0.9580338321716831,0.9358471571925185,0.0,0.748687572888423,0.876223337611654,0.8283903675538655,2773,wbf,0.8,0.0005,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
70,0.7858928510688645,0.9580338321716831,0.9358471571925185,0.0,0.748687572888423,0.876223337611654,0.8283903675538655,2711,wbf,0.8,0.001,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
71,0.785880719735387,0.9579885146317846,0.9357949410581895,0.0,0.748670106242632,0.8761975191005994,0.8285171102661597,2771,wbf,0.78,0.0005,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
72,0.785880719735387,0.9579885146317846,0.9357949410581895,0.0,0.748670106242632,0.8761975191005994,0.8285171102661597,2710,wbf,0.78,0.001,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
73,0.7858582318423383,0.9580178404885173,0.9357289283203463,0.0,0.7485589722596563,0.8761819405825867,0.8283903675538655,2739,wbf,0.7,0.0005,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
74,0.7858582318423383,0.9580178404885173,0.9357289283203463,0.0,0.7485589722596563,0.8761819405825867,0.8283903675538655,2680,wbf,0.7,0.001,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
75,0.7858394308718811,0.9579183658683281,0.9357468301358379,0.0,0.748597054485565,0.8761975191005994,0.8283903675538655,2767,wbf,0.75,0.0005,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
76,0.7858394308718811,0.9579183658683281,0.9357468301358379,0.0,0.748597054485565,0.8761975191005994,0.8283903675538655,2706,wbf,0.75,0.001,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
77,0.7858365787743382,0.9579183658683281,0.9357367922407548,0.0,0.7485895244588927,0.8761975191005994,0.8283903675538655,2765,wbf,0.74,0.0005,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
78,0.7858365787743382,0.9579183658683281,0.9357367922407548,0.0,0.7485895244588927,0.8761975191005994,0.8283903675538655,2705,wbf,0.74,0.001,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
79,0.7857912973401541,0.9580000540486686,0.9355880569862126,0.0,0.7457160908781285,0.8761589190269065,0.8268694550063371,2244,wbf,0.6,0.0005,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
80,0.7857912973401541,0.9580000540486686,0.9355880569862126,0.0,0.7457160908781285,0.8761589190269065,0.8268694550063371,2201,wbf,0.6,0.001,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
81,0.7857908049423918,0.9579209437506965,0.9355457722756264,0.0,0.7465401572022001,0.8765445051760077,0.8272496831432192,2411,wbf,0.65,0.0005,1,1.000 0.850,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
82,0.7857908049423918,0.9579209437506965,0.9355457722756264,0.0,0.7465401572022001,0.8765445051760077,0.8272496831432192,2364,wbf,0.65,0.001,1,1.000 0.850,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
83,0.7857854167857568,0.9577968056326658,0.9354690754122512,0.0,0.7463452390524957,0.8761186638802129,0.8269961977186311,2413,wbf,0.65,0.0005,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
84,0.7857854167857568,0.9577968056326658,0.9354690754122512,0.0,0.7463452390524957,0.8761186638802129,0.8269961977186311,2366,wbf,0.65,0.001,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
85,0.7857796843773515,0.9581850828069653,0.935724163405136,0.0,0.7458241307920537,0.8765928899648298,0.8268694550063371,2243,wbf,0.6,0.0005,1,1.000 0.850,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
86,0.7857796843773515,0.9581850828069653,0.935724163405136,0.0,0.7458241307920537,0.8765928899648298,0.8268694550063371,2200,wbf,0.6,0.001,1,1.000 0.850,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
87,0.785697873717471,0.9583542313489847,0.935909340397469,0.0,0.7463929921510757,0.8779375047252992,0.8268694550063372,2244,wbf,0.6,0.0005,1,1.000 0.950,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
88,0.785697873717471,0.9583542313489847,0.935909340397469,0.0,0.7463929921510757,0.8779375047252992,0.8268694550063372,2202,wbf,0.6,0.001,1,1.000 0.950,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
89,0.7856977763927208,0.9581548680164312,0.9357646821419328,0.0,0.7463876860931039,0.8778891199364772,0.8269961977186313,2409,wbf,0.65,0.0005,1,1.000 0.950,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
90,0.7856977763927208,0.9581548680164312,0.9357646821419328,0.0,0.7463876860931039,0.8778891199364772,0.8269961977186313,2363,wbf,0.65,0.001,1,1.000 0.950,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
91,0.7856792238059519,0.9578203228539048,0.9355764127945083,0.0,0.7474266754887908,0.876223337611654,0.8280101394169834,2776,wbf,0.85,0.0005,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
92,0.7856792238059519,0.9578203228539048,0.9355764127945083,0.0,0.7474266754887908,0.876223337611654,0.8280101394169834,2714,wbf,0.85,0.001,1,1.000 0.750,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
93,0.785467346031612,0.9579857173942348,0.9355381705329718,0.0,0.7477463959492779,0.8762344564467889,0.8276299112801014,2773,wbf,0.8,0.0005,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
94,0.785467346031612,0.9579857173942348,0.9355381705329718,0.0,0.7477463959492779,0.8762344564467889,0.8276299112801014,2711,wbf,0.8,0.001,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
95,0.7854482977326215,0.9579132229269104,0.9355559872979492,0.0,0.7477206191870939,0.8762344564467889,0.8277566539923955,2771,wbf,0.78,0.0005,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
96,0.7854482977326215,0.9579132229269104,0.9355559872979492,0.0,0.7477206191870939,0.8762344564467889,0.8277566539923955,2710,wbf,0.78,0.001,1,1.000 0.350,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,3
