rank,ap,ap50,ap75,aps,apm,apl,ar100,detections,method,iou_thr,score_thr,primary_count,weights,inputs,category_id
1,0.7132901568302424,0.9696618390240753,0.8729641323051618,0.5457448156116232,0.7414486891757586,0.9999999999999998,0.7611666990479892,71708,wbf,0.72,0.0005,1,1.000 1.250,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
13,0.7128416162937888,0.9696302608772481,0.8728915555733344,0.545542687413437,0.7414615181037284,0.9999999999999998,0.761186127841461,64463,wbf,0.74,0.001,1,1.000 1.250,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
14,0.7128271256623542,0.9690501368862179,0.8713457864338943,0.5411138021465048,0.7414852972480594,0.9999999999999998,0.7608752671459103,66754,wbf,0.68,0.0005,1,1.000 1.150,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
15,0.7128132602230718,0.9695875962281582,0.8728086412025895,0.5450315479208804,0.7414641303167108,0.9999999999999998,0.761200699436565,72030,wbf,0.76,0.0005,1,1.000 1.250,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
16,0.7128132602230718,0.9695875962281582,0.8728086412025895,0.5450315479208804,0.7414641303167108,0.9999999999999998,0.7611618418496213,64559,wbf,0.76,0.001,1,1.000 1.250,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
17,0.7128063925107394,0.9697176434271517,0.8722740085213765,0.5456578586806754,0.7414694930860339,0.9999999999999998,0.7608024091703904,66744,wbf,0.68,0.0005,1,1.000 1.250,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
18,0.7128063925107394,0.9697176434271517,0.8722740085213765,0.5456578586806754,0.7414694930860339,0.9999999999999998,0.7607586943850786,60121,wbf,0.68,0.001,1,1.000 1.250,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
19,0.712730076178226,0.9694809487862798,0.8726135534613606,0.5444384446508627,0.7414164464045147,0.9999999999999998,0.7611375558577812,72126,wbf,0.78,0.0005,1,1.000 1.250,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
20,0.712730076178226,0.9694809487862798,0.8726135534613606,0.5444384446508627,0.7414164464045147,0.9999999999999998,0.7610986982708374,64609,wbf,0.78,0.001,1,1.000 1.250,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
21,0.7126189964924485,0.9682349630587076,0.8723836449870412,0.535723324671832,0.7413272039461946,0.9999999999999998,0.7610501262871576,71126,wbf,0.7,0.0005,1,1.000 1.100,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
22,0.7126189964924485,0.9682349630587076,0.8723836449870412,0.535723324671832,0.7413272039461946,0.9999999999999998,0.7610258402953176,66855,wbf,0.7,0.001,1,1.000 1.100,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
23,0.7125992642634346,0.9693971488552116,0.8720110290872508,0.5436786972670858,0.7413831719234081,0.9999999999999998,0.7609966971051098,72177,wbf,0.8,0.0005,1,1.000 1.250,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
24,0.7125992642634346,0.9693971488552116,0.8720110290872508,0.5436786972670858,0.7413831719234081,0.9999999999999998,0.7609578395181659,64607,wbf,0.8,0.001,1,1.000 1.250,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
25,0.7125816062803378,0.9682198894199294,0.872263547642827,0.5351826572412566,0.7413222587170681,0.9999999999999998,0.7609772683116379,71766,wbf,0.72,0.0005,1,1.000 1.100,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
26,0.7125816062803378,0.9682198894199294,0.872263547642827,0.5351826572412566,0.7413222587170681,0.9999999999999998,0.760952982319798,67433,wbf,0.72,0.001,1,1.000 1.100,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
27,0.7125514489741209,0.9689738398571395,0.8724028231165621,0.5408223650609112,0.7414931070882905,0.9999999999999998,0.761215271031669,66591,wbf,0.76,0.001,1,1.000 1.150,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
28,0.7124754508619642,0.9690501368862179,0.8713457864338943,0.5411138021465048,0.7414852972480594,0.9999999999999998,0.7608412667573343,61907,wbf,0.68,0.001,1,1.000 1.150,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
29,0.7124494417658918,0.9689051484602703,0.871897119994311,0.5402124220163624,0.7414402525846636,0.9999999999999998,0.7611569846512533,72132,wbf,0.78,0.0005,1,1.000 1.150,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
30,0.7124494417658918,0.9689051484602703,0.871897119994311,0.5402124220163624,0.7414402525846636,0.9999999999999998,0.7611326986594132,66648,wbf,0.78,0.001,1,1.000 1.150,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
31,0.7124402125445005,0.9682222076280853,0.871749964909186,0.5349336692536116,0.7413685813660493,0.9999999999999998,0.7610064115018458,71925,wbf,0.74,0.0005,1,1.000 1.100,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
32,0.7124402125445005,0.9682222076280853,0.871749964909186,0.5349336692536116,0.7413685813660493,0.9999999999999998,0.7609821255100059,67574,wbf,0.74,0.001,1,1.000 1.100,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
33,0.7123904908468159,0.9688398148948183,0.8717308036008062,0.5396260738844835,0.7414226910417613,0.9999999999999998,0.7610404118904216,72180,wbf,0.8,0.0005,1,1.000 1.150,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
34,0.7123904908468159,0.9688398148948183,0.8717308036008062,0.5396260738844835,0.7414226910417613,0.9999999999999998,0.7610161258985818,66657,wbf,0.8,0.001,1,1.000 1.150,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
35,0.7123293751548135,0.9681899733226562,0.8707338948647472,0.5347968439966143,0.7413270887771225,0.9999999999999998,0.7607004080046629,66773,wbf,0.68,0.0005,1,1.000 1.100,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
36,0.7123293751548135,0.9681899733226562,0.8707338948647472,0.5347968439966143,0.7413270887771225,0.9999999999999998,0.760676122012823,62879,wbf,0.68,0.001,1,1.000 1.100,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
37,0.7120577736204458,0.9681993542435741,0.8716389150712043,0.5346131158358329,0.7413798024448376,0.9999999999999998,0.7609869827083738,72059,wbf,0.76,0.0005,1,1.000 1.100,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
38,0.7120577736204458,0.9681993542435741,0.8716389150712043,0.5346131158358329,0.7413798024448376,0.9999999999999998,0.7609626967165338,67678,wbf,0.76,0.001,1,1.000 1.100,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
39,0.7120033292655766,0.9681389040527136,0.8714990795780874,0.5342099045832723,0.7413255945305831,0.9999999999999998,0.7609044103361181,72139,wbf,0.78,0.0005,1,1.000 1.100,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
40,0.7120033292655766,0.9681389040527136,0.8714990795780874,0.5342099045832723,0.7413255945305831,0.9999999999999998,0.7608801243442781,67740,wbf,0.78,0.001,1,1.000 1.100,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
41,0.71196080879111,0.968117584884028,0.8712509017157576,0.5338999476247713,0.7413086183391706,0.9999999999999998,0.7608121235671265,72186,wbf,0.8,0.0005,1,1.000 1.100,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
42,0.71196080879111,0.968117584884028,0.8712509017157576,0.5338999476247713,0.7413086183391706,0.9999999999999998,0.7607878375752866,67757,wbf,0.8,0.001,1,1.000 1.100,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
43,0.7117304072061359,0.9664580568007266,0.8714436695129434,0.5207364016411427,0.7411691342448776,0.9999999999999998,0.7611278414610453,71188,wbf,0.7,0.0005,1,1.000 1.050,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
44,0.7117304072061359,0.9664580568007266,0.8714436695129434,0.5207364016411427,0.7411691342448776,0.9999999999999998,0.7611035554692054,68056,wbf,0.7,0.001,1,1.000 1.050,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
45,0.711702777311451,0.9664720220724319,0.871377220658449,0.5204092033102645,0.7411639976586369,0.9999999999999998,0.7610452690887896,71814,wbf,0.72,0.0005,1,1.000 1.050,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
46,0.711702777311451,0.9664720220724319,0.871377220658449,0.5204092033102645,0.7411639976586369,0.9999999999999998,0.7610209830969497,68636,wbf,0.72,0.001,1,1.000 1.050,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
47,0.7116573169437628,0.9664870704447244,0.8712938052575973,0.5202452520836783,0.7412147402095706,0.9999999999999998,0.7610744122789974,71952,wbf,0.74,0.0005,1,1.000 1.050,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
48,0.7116573169437628,0.9664870704447244,0.8712938052575973,0.5202452520836783,0.7412147402095706,0.9999999999999998,0.7610501262871575,68760,wbf,0.74,0.001,1,1.000 1.050,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
49,0.711618947547307,0.9664785418089428,0.8710503084029007,0.5203283463708628,0.7411741918087064,0.9999999999999998,0.7610549834855255,72075,wbf,0.76,0.0005,1,1.000 1.050,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
50,0.711618947547307,0.9664785418089428,0.8710503084029007,0.5203283463708628,0.7411741918087064,0.9999999999999998,0.7610306974936856,68861,wbf,0.76,0.001,1,1.000 1.050,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
51,0.7115077957095257,0.966450068447705,0.8707467814429586,0.5201010581366999,0.741158302736778,0.9999999999999998,0.760952982319798,72146,wbf,0.78,0.0005,1,1.000 1.050,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
52,0.7115077957095257,0.966450068447705,0.8707467814429586,0.5201010581366999,0.741158302736778,0.9999999999999998,0.760928696327958,68919,wbf,0.78,0.001,1,1.000 1.050,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
53,0.7114806350660391,0.966463353042991,0.8705360576537283,0.5201593262049324,0.7411372836953395,0.9999999999999998,0.7608461239557024,72188,wbf,0.8,0.0005,1,1.000 1.050,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
54,0.7113748489089201,0.9663088610667063,0.869794178690742,0.5188301233653745,0.741174085592283,0.9999999999999998,0.7607344083932388,66772,wbf,0.68,0.0005,1,1.000 1.050,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
55,0.7111454097150731,0.966463353042991,0.8705360576537283,0.5201593262049324,0.7411372836953395,0.9999999999999998,0.7608218379638625,68937,wbf,0.8,0.001,1,1.000 1.050,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
56,0.7110232053790748,0.9663088610667063,0.869794178690742,0.5188301233653745,0.741174085592283,0.9999999999999998,0.7607101224013988,63920,wbf,0.68,0.001,1,1.000 1.050,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
57,0.7087866154490647,0.9625118229583673,0.8682027098324674,0.4968026201601728,0.7387830130552666,0.9999999999999998,0.761200699436565,71362,wbf,0.7,0.0005,1,1.000 0.950,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
58,0.7087866154490647,0.9625118229583673,0.8682027098324674,0.4968026201601728,0.7387830130552666,0.9999999999999998,0.761200699436565,69420,wbf,0.7,0.001,1,1.000 0.950,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
59,0.7087562959899566,0.9626449032771549,0.8680517711113768,0.49738646502861866,0.7388023398299961,0.9999999999999998,0.7610695550806295,72106,wbf,0.76,0.0005,1,1.000 0.950,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
60,0.7087562959899566,0.9626449032771549,0.8680517711113768,0.49738646502861866,0.7388023398299961,0.9999999999999998,0.7610695550806295,70107,wbf,0.76,0.001,1,1.000 0.950,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
61,0.7087511029787998,0.9625542417999035,0.8679693712995009,0.4968666491551875,0.7387475049948272,0.9999999999999998,0.7610695550806295,71914,wbf,0.72,0.0005,1,1.000 0.950,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
62,0.7087511029787998,0.9625542417999035,0.8679693712995009,0.4968666491551875,0.7387475049948272,0.9999999999999998,0.7610695550806295,69939,wbf,0.72,0.001,1,1.000 0.950,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
63,0.7087365798569104,0.9626665930457764,0.8679293593839229,0.49742678569199517,0.7387636073827779,0.9999999999999998,0.7609578395181659,72160,wbf,0.78,0.0005,1,1.000 0.950,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
64,0.7087365798569104,0.9626665930457764,0.8679293593839229,0.49742678569199517,0.7387636073827779,0.9999999999999998,0.7609578395181659,70155,wbf,0.78,0.001,1,1.000 0.950,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
65,0.7087268857347777,0.9625887525707647,0.8680161618629251,0.4968844838026066,0.7387662764615756,0.9999999999999998,0.7610744122789974,72014,wbf,0.74,0.0005,1,1.000 0.950,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
66,0.7087268857347777,0.9625887525707647,0.8680161618629251,0.4968844838026066,0.7387662764615756,0.9999999999999998,0.7610744122789974,70028,wbf,0.74,0.001,1,1.000 0.950,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
67,0.7083256092076421,0.9627589625084088,0.8673890407455902,0.49766034128725883,0.7384941072912788,0.9999999999999998,0.7607878375752866,72190,wbf,0.8,0.0005,1,1.000 0.950,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
68,0.7083256092076421,0.9627589625084088,0.8673890407455902,0.49766034128725883,0.7384941072912788,0.9999999999999998,0.7607878375752866,70172,wbf,0.8,0.001,1,1.000 0.950,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
69,0.7082704448065505,0.9622409721137182,0.8660282586837943,0.4936952301929372,0.7384096204643577,0.9999999999999998,0.760705265203031,66752,wbf,0.68,0.0005,1,1.000 0.950,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
70,0.7082704448065505,0.9622409721137182,0.8660282586837943,0.4936952301929372,0.7384096204643577,0.9999999999999998,0.760705265203031,64975,wbf,0.68,0.001,1,1.000 0.950,submissions\yolo11m_rgbt_aug_domain_w0_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,1
